attribute_index,attribute_id,raw_attribute_name,attribute_phrase,attribute_prompt,clip_readable_subset,condition,visible,positive,negative,positive_prevalence,pair_count,ranking_accuracy,precision_at_1,precision_at_5,precision_at_10
272,273,has_leg_color::pink,pink leg,a photo of a bird with pink leg.,False,unaligned_source_to_target,4785,147,4638,0.030721003134796237,681786,0.5760737240131067,0.0,0.0,0.0
273,274,has_leg_color::orange,orange leg,a photo of a bird with orange leg.,False,unaligned_source_to_target,4785,478,4307,0.09989550679205851,2058746,0.6147477639300817,0.0,0.2,0.1
274,275,has_leg_color::black,black leg,a photo of a bird with black leg.,False,unaligned_source_to_target,4785,1423,3362,0.2973876698014629,4784126,0.4644376005147022,0.0,0.0,0.0
275,276,has_leg_color::white,white leg,a photo of a bird with white leg.,False,unaligned_source_to_target,4785,191,4594,0.039916405433646815,877454,0.517469861667962,0.0,0.2,0.1
276,277,has_leg_color::red,red leg,a photo of a bird with red leg.,False,unaligned_source_to_target,4785,167,4618,0.03490073145245559,771206,0.6056423316208639,0.0,0.0,0.0
277,278,has_leg_color::buff,buff leg,a photo of a bird with buff leg.,False,unaligned_source_to_target,4785,957,3828,0.2,3663396,0.5632298555766289,0.0,0.0,0.2
278,279,has_bill_color::blue,blue bill,a photo of a bird with blue bill.,True,unaligned_source_to_target,5672,151,5521,0.02662200282087447,833671,0.5009913982854147,0.0,0.0,0.1
279,280,has_bill_color::brown,brown bill,a photo of a bird with brown bill.,True,unaligned_source_to_target,5672,488,5184,0.08603667136812412,2529792,0.4698449516798219,0.0,0.2,0.2
280,281,has_bill_color::iridescent,iridescent bill,a photo of a bird with iridescent bill.,False,unaligned_source_to_target,5672,53,5619,0.009344146685472496,297807,0.5502724919159052,0.0,0.0,0.0
281,282,has_bill_color::purple,purple bill,a photo of a bird with purple bill.,False,unaligned_source_to_target,5672,17,5655,0.002997179125528914,96135,0.4746658345035627,0.0,0.0,0.0
282,283,has_bill_color::rufous,rufous bill,a photo of a bird with rufous bill.,False,unaligned_source_to_target,5672,81,5591,0.014280677009873061,452871,0.581958217682298,0.0,0.0,0.0
283,284,has_bill_color::grey,grey bill,a photo of a bird with grey bill.,True,unaligned_source_to_target,5672,1583,4089,0.27909026798307474,6472887,0.45903582126491627,0.0,0.2,0.2
284,285,has_bill_color::yellow,yellow bill,a photo of a bird with yellow bill.,True,unaligned_source_to_target,5672,336,5336,0.05923836389280677,1792896,0.6445424051367173,0.0,0.0,0.0
285,286,has_bill_color::olive,olive bill,a photo of a bird with olive bill.,False,unaligned_source_to_target,5672,34,5638,0.005994358251057828,191692,0.4031101976086639,0.0,0.0,0.0
286,287,has_bill_color::green,green bill,a photo of a bird with green bill.,False,unaligned_source_to_target,5672,14,5658,0.002468265162200282,79212,0.5098343685300207,0.0,0.0,0.0
287,288,has_bill_color::pink,pink bill,a photo of a bird with pink bill.,False,unaligned_source_to_target,5672,53,5619,0.009344146685472496,297807,0.4600664188551646,0.0,0.0,0.0
288,289,has_bill_color::orange,orange bill,a photo of a bird with orange bill.,True,unaligned_source_to_target,5672,392,5280,0.0691114245416079,2069760,0.5632880140692641,0.0,0.2,0.2
289,290,has_bill_color::black,black bill,a photo of a bird with black bill.,True,unaligned_source_to_target,5672,2575,3097,0.453984485190409,7974775,0.4825716713010712,0.0,0.0,0.0
290,291,has_bill_color::white,white bill,a photo of a bird with white bill.,True,unaligned_source_to_target,5672,319,5353,0.05624118476727786,1707607,0.5477776795246213,1.0,0.4,0.2
291,292,has_bill_color::red,red bill,a photo of a bird with red bill.,True,unaligned_source_to_target,5672,202,5470,0.03561354019746121,1104940,0.5934032617155682,0.0,0.0,0.0
292,293,has_bill_color::buff,buff bill,a photo of a bird with buff bill.,False,unaligned_source_to_target,5672,823,4849,0.145098730606488,3990727,0.5488646554875841,0.0,0.2,0.1
293,294,has_crown_color::blue,blue crown,a photo of a bird with blue crown.,False,unaligned_source_to_target,5527,317,5210,0.057354803690971595,1651570,0.549466870916764,0.0,0.0,0.0
294,295,has_crown_color::brown,brown crown,a photo of a bird with brown crown.,True,unaligned_source_to_target,5527,1078,4449,0.19504251854532295,4796022,0.41688028119971093,0.0,0.2,0.1
295,296,has_crown_color::iridescent,iridescent crown,a photo of a bird with iridescent crown.,False,unaligned_source_to_target,5527,129,5398,0.02333996743260358,696342,0.5231179506621746,0.0,0.0,0.1
296,297,has_crown_color::purple,purple crown,a photo of a bird with purple crown.,False,unaligned_source_to_target,5527,36,5491,0.006513479283517279,197676,0.5819978146057184,0.0,0.0,0.0
297,298,has_crown_color::rufous,rufous crown,a photo of a bird with rufous crown.,False,unaligned_source_to_target,5527,97,5430,0.017550208069477113,526710,0.3532797934347174,0.0,0.0,0.0
298,299,has_crown_color::grey,grey crown,a photo of a bird with grey crown.,True,unaligned_source_to_target,5527,1246,4281,0.22543875520173692,5334126,0.49452618854522745,0.0,0.4,0.2
299,300,has_crown_color::yellow,yellow crown,a photo of a bird with yellow crown.,True,unaligned_source_to_target,5527,407,5120,0.07363850189976479,2083840,0.38174284014127763,0.0,0.0,0.0
300,301,has_crown_color::olive,olive crown,a photo of a bird with olive crown.,False,unaligned_source_to_target,5527,142,5385,0.02569205717387371,764670,0.32593406305988204,0.0,0.0,0.0
301,302,has_crown_color::green,green crown,a photo of a bird with green crown.,False,unaligned_source_to_target,5527,66,5461,0.011941378686448345,360426,0.4312702191295855,0.0,0.0,0.0
302,303,has_crown_color::pink,pink crown,a photo of a bird with pink crown.,False,unaligned_source_to_target,5527,36,5491,0.006513479283517279,197676,0.5146603533054088,0.0,0.0,0.0
303,304,has_crown_color::orange,orange crown,a photo of a bird with orange crown.,False,unaligned_source_to_target,5527,153,5374,0.027682286954948433,822222,0.35403577136101927,0.0,0.0,0.0
304,305,has_crown_color::black,black crown,a photo of a bird with black crown.,True,unaligned_source_to_target,5527,1855,3672,0.33562511308123755,6811560,0.6614151530633218,0.0,0.4,0.3
305,306,has_crown_color::white,white crown,a photo of a bird with white crown.,True,unaligned_source_to_target,5527,712,4815,0.12882214582956397,3428280,0.6093215840013068,0.0,0.2,0.1
306,307,has_crown_color::red,red crown,a photo of a bird with red crown.,True,unaligned_source_to_target,5527,297,5230,0.05373620408901755,1553310,0.31233173030496164,0.0,0.0,0.0
307,308,has_crown_color::buff,buff crown,a photo of a bird with buff crown.,False,unaligned_source_to_target,5527,718,4809,0.12990772571015016,3452862,0.486272836852443,0.0,0.2,0.1
308,309,has_wing_pattern::solid,solid wing,a photo of a bird with solid wing.,True,unaligned_source_to_target,5175,1650,3525,0.3188405797101449,5816250,0.5803517730496454,1.0,0.8,0.7
309,310,has_wing_pattern::spotted,spotted wing,a photo of a bird with spotted wing.,True,unaligned_source_to_target,5175,430,4745,0.08309178743961353,2040350,0.5236474134339697,0.0,0.0,0.1
310,311,has_wing_pattern::striped,striped wing,a photo of a bird with striped wing.,True,unaligned_source_to_target,5175,1303,3872,0.25178743961352656,5045216,0.45694911773846747,0.0,0.2,0.2
311,312,has_wing_pattern::multi-colored,multi colored wing,a photo of a bird with multi colored wing.,True,unaligned_source_to_target,5175,1792,3383,0.346280193236715,6062336,0.4958662799290571,0.0,0.0,0.1
0,1,has_bill_shape::curved_(up_or_down),curved up or down bill,a photo of a bird with curved up or down bill.,False,oxford_aligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.5376486029468533,0.0,0.0,0.1
1,2,has_bill_shape::dagger,dagger bill,a photo of a bird with dagger bill.,True,oxford_aligned_source_to_target,5670,786,4884,0.13862433862433862,3838824,0.4682740078732445,0.0,0.2,0.2
2,3,has_bill_shape::hooked,hooked bill,a photo of a bird with hooked bill.,True,oxford_aligned_source_to_target,5670,95,5575,0.01675485008818342,529625,0.498201557705924,0.0,0.0,0.1
3,4,has_bill_shape::needle,needle bill,a photo of a bird with needle bill.,True,oxford_aligned_source_to_target,5670,149,5521,0.026278659611992945,822629,0.6264111768488589,0.0,0.0,0.0
4,5,has_bill_shape::hooked_seabird,hooked seabird bill,a photo of a bird with hooked seabird bill.,False,oxford_aligned_source_to_target,5670,373,5297,0.06578483245149912,1975781,0.7335878824626818,0.0,0.4,0.2
5,6,has_bill_shape::spatulate,spatulate bill,a photo of a bird with spatulate bill.,False,oxford_aligned_source_to_target,5670,224,5446,0.03950617283950617,1219904,0.27451996222653585,0.0,0.0,0.0
6,7,has_bill_shape::all-purpose,all purpose bill,a photo of a bird with all purpose bill.,False,oxford_aligned_source_to_target,5670,2337,3333,0.4121693121693122,7789221,0.5650656208111183,1.0,0.8,0.5
7,8,has_bill_shape::cone,cone bill,a photo of a bird with cone bill.,True,oxford_aligned_source_to_target,5670,1468,4202,0.2589065255731922,6168536,0.5287123233130195,0.0,0.2,0.1
8,9,has_bill_shape::specialized,specialized bill,a photo of a bird with specialized bill.,False,oxford_aligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.41863454082768037,0.0,0.2,0.1
9,10,has_wing_color::blue,blue wing,a photo of a bird with blue wing.,True,oxford_aligned_source_to_target,5349,296,5053,0.05533744625163582,1495688,0.8739155492321928,1.0,1.0,0.9
10,11,has_wing_color::brown,brown wing,a photo of a bird with brown wing.,True,oxford_aligned_source_to_target,5349,1557,3792,0.29108244531688166,5904144,0.6645335039253785,0.0,0.6,0.8
11,12,has_wing_color::iridescent,iridescent wing,a photo of a bird with iridescent wing.,False,oxford_aligned_source_to_target,5349,112,5237,0.020938493176294634,586544,0.6443540467552307,0.0,0.2,0.1
12,13,has_wing_color::purple,purple wing,a photo of a bird with purple wing.,False,oxford_aligned_source_to_target,5349,26,5323,0.004860721630211255,138398,0.6792728218615876,0.0,0.0,0.0
13,14,has_wing_color::rufous,rufous wing,a photo of a bird with rufous wing.,False,oxford_aligned_source_to_target,5349,69,5280,0.012899607403252944,364320,0.746475625823452,0.0,0.0,0.0
14,15,has_wing_color::grey,grey wing,a photo of a bird with grey wing.,True,oxford_aligned_source_to_target,5349,1768,3581,0.3305290708543653,6331208,0.5804069302414326,1.0,0.8,0.7
15,16,has_wing_color::yellow,yellow wing,a photo of a bird with yellow wing.,True,oxford_aligned_source_to_target,5349,546,4803,0.10207515423443635,2622438,0.7906896178289058,0.0,0.2,0.2
16,17,has_wing_color::olive,olive wing,a photo of a bird with olive wing.,False,oxford_aligned_source_to_target,5349,210,5139,0.03925967470555244,1079190,0.5592435067041022,0.0,0.4,0.3
17,18,has_wing_color::green,green wing,a photo of a bird with green wing.,False,oxford_aligned_source_to_target,5349,95,5254,0.0177603290334642,499130,0.6487478212089035,1.0,0.6,0.3
18,19,has_wing_color::pink,pink wing,a photo of a bird with pink wing.,False,oxford_aligned_source_to_target,5349,25,5324,0.004673770798280052,133100,0.5436513899323817,0.0,0.0,0.0
19,20,has_wing_color::orange,orange wing,a photo of a bird with orange wing.,False,oxford_aligned_source_to_target,5349,144,5205,0.0269209197980931,749520,0.7513221795282314,1.0,0.2,0.1
20,21,has_wing_color::black,black wing,a photo of a bird with black wing.,True,oxford_aligned_source_to_target,5349,2461,2888,0.46008599738268835,7107368,0.6181755327710624,0.0,0.8,0.8
21,22,has_wing_color::white,white wing,a photo of a bird with white wing.,True,oxford_aligned_source_to_target,5349,1510,3839,0.28229575621611513,5796890,0.5913325938563609,0.0,0.4,0.4
22,23,has_wing_color::red,red wing,a photo of a bird with red wing.,True,oxford_aligned_source_to_target,5349,122,5227,0.022808001495606654,637694,0.7063387769055378,0.0,0.0,0.0
23,24,has_wing_color::buff,buff wing,a photo of a bird with buff wing.,False,oxford_aligned_source_to_target,5349,1058,4291,0.19779398018321181,4539878,0.5802726416877282,0.0,0.2,0.2
24,25,has_upperparts_color::blue,blue upperparts,a photo of a bird with blue upperparts.,False,oxford_aligned_source_to_target,5050,301,4749,0.0596039603960396,1429449,0.8530783539671579,1.0,0.8,0.7
25,26,has_upperparts_color::brown,brown upperparts,a photo of a bird with brown upperparts.,False,oxford_aligned_source_to_target,5050,1383,3667,0.2738613861386139,5071461,0.6576826677756173,0.0,0.6,0.6
26,27,has_upperparts_color::iridescent,iridescent upperparts,a photo of a bird with iridescent upperparts.,False,oxford_aligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.6094893659559958,0.0,0.2,0.1
27,28,has_upperparts_color::purple,purple upperparts,a photo of a bird with purple upperparts.,False,oxford_aligned_source_to_target,5050,31,5019,0.006138613861386139,155589,0.6328467950819145,0.0,0.0,0.0
28,29,has_upperparts_color::rufous,rufous upperparts,a photo of a bird with rufous upperparts.,False,oxford_aligned_source_to_target,5050,70,4980,0.013861386138613862,348600,0.676342512908778,0.0,0.0,0.0
29,30,has_upperparts_color::grey,grey upperparts,a photo of a bird with grey upperparts.,False,oxford_aligned_source_to_target,5050,1711,3339,0.33881188118811884,5713029,0.5634783229701792,1.0,0.4,0.4
30,31,has_upperparts_color::yellow,yellow upperparts,a photo of a bird with yellow upperparts.,False,oxford_aligned_source_to_target,5050,543,4507,0.10752475247524752,2447301,0.8384937120525836,1.0,0.6,0.4
31,32,has_upperparts_color::olive,olive upperparts,a photo of a bird with olive upperparts.,False,oxford_aligned_source_to_target,5050,223,4827,0.044158415841584156,1076421,0.5884194009592901,0.0,0.0,0.1
32,33,has_upperparts_color::green,green upperparts,a photo of a bird with green upperparts.,False,oxford_aligned_source_to_target,5050,108,4942,0.021386138613861388,533736,0.7425450035223407,0.0,0.2,0.3
33,34,has_upperparts_color::pink,pink upperparts,a photo of a bird with pink upperparts.,False,oxford_aligned_source_to_target,5050,28,5022,0.005544554455445544,140616,0.49202082266598396,1.0,0.2,0.2
34,35,has_upperparts_color::orange,orange upperparts,a photo of a bird with orange upperparts.,False,oxford_aligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.812635142259695,0.0,0.2,0.2
35,36,has_upperparts_color::black,black upperparts,a photo of a bird with black upperparts.,False,oxford_aligned_source_to_target,5050,2273,2777,0.4500990099009901,6312121,0.5644949613608484,1.0,0.6,0.6
36,37,has_upperparts_color::white,white upperparts,a photo of a bird with white upperparts.,False,oxford_aligned_source_to_target,5050,1349,3701,0.26712871287128714,4992649,0.5394949654982756,0.0,0.4,0.4
37,38,has_upperparts_color::red,red upperparts,a photo of a bird with red upperparts.,False,oxford_aligned_source_to_target,5050,126,4924,0.024950495049504952,620424,0.7934348123218959,0.0,0.0,0.1
38,39,has_upperparts_color::buff,buff upperparts,a photo of a bird with buff upperparts.,False,oxford_aligned_source_to_target,5050,997,4053,0.19742574257425743,4040841,0.574760798556538,1.0,0.2,0.2
39,40,has_underparts_color::blue,blue underparts,a photo of a bird with blue underparts.,False,oxford_aligned_source_to_target,5234,174,5060,0.03324417271685136,880440,0.8815614919812821,0.0,0.8,0.5
40,41,has_underparts_color::brown,brown underparts,a photo of a bird with brown underparts.,False,oxford_aligned_source_to_target,5234,593,4641,0.11329766908674055,2752113,0.6629938523599866,1.0,0.6,0.5
41,42,has_underparts_color::iridescent,iridescent underparts,a photo of a bird with iridescent underparts.,False,oxford_aligned_source_to_target,5234,92,5142,0.01757737867787543,473064,0.6952526508041196,0.0,0.2,0.1
42,43,has_underparts_color::purple,purple underparts,a photo of a bird with purple underparts.,False,oxford_aligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.6036868202175304,0.0,0.2,0.3
43,44,has_underparts_color::rufous,rufous underparts,a photo of a bird with rufous underparts.,False,oxford_aligned_source_to_target,5234,88,5146,0.016813144822315627,452848,0.6928682471822775,0.0,0.0,0.1
44,45,has_underparts_color::grey,grey underparts,a photo of a bird with grey underparts.,False,oxford_aligned_source_to_target,5234,1081,4153,0.2065341994650363,4489393,0.6719623343289394,0.0,0.6,0.8
45,46,has_underparts_color::yellow,yellow underparts,a photo of a bird with yellow underparts.,False,oxford_aligned_source_to_target,5234,866,4368,0.16545662972869699,3782688,0.9174888333375631,1.0,0.6,0.8
46,47,has_underparts_color::olive,olive underparts,a photo of a bird with olive underparts.,False,oxford_aligned_source_to_target,5234,132,5102,0.025219717233473445,673464,0.7170598576909828,0.0,0.0,0.0
47,48,has_underparts_color::green,green underparts,a photo of a bird with green underparts.,False,oxford_aligned_source_to_target,5234,81,5153,0.015475735575085976,417393,0.8446595894037514,0.0,0.2,0.1
48,49,has_underparts_color::pink,pink underparts,a photo of a bird with pink underparts.,False,oxford_aligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.5827975047984645,1.0,0.2,0.2
49,50,has_underparts_color::orange,orange underparts,a photo of a bird with orange underparts.,False,oxford_aligned_source_to_target,5234,189,5045,0.03611004967520061,953505,0.8295132170256055,0.0,0.2,0.2
50,51,has_underparts_color::black,black underparts,a photo of a bird with black underparts.,False,oxford_aligned_source_to_target,5234,1024,4210,0.19564386702330913,4311040,0.715336554520487,1.0,0.8,0.7
51,52,has_underparts_color::white,white underparts,a photo of a bird with white underparts.,False,oxford_aligned_source_to_target,5234,2267,2967,0.43312953763851736,6726189,0.6671588473056586,1.0,1.0,0.9
52,53,has_underparts_color::red,red underparts,a photo of a bird with red underparts.,False,oxford_aligned_source_to_target,5234,211,5023,0.04031333588077952,1059853,0.8901932626505751,0.0,0.2,0.3
53,54,has_underparts_color::buff,buff underparts,a photo of a bird with buff underparts.,False,oxford_aligned_source_to_target,5234,1053,4181,0.20118456247611768,4402593,0.5782518393137862,1.0,0.2,0.4
54,55,has_breast_pattern::solid,solid breast,a photo of a bird with solid breast.,True,oxford_aligned_source_to_target,5265,3154,2111,0.5990503323836657,6658094,0.45940422289021454,1.0,0.4,0.2
55,56,has_breast_pattern::spotted,spotted breast,a photo of a bird with spotted breast.,True,oxford_aligned_source_to_target,5265,311,4954,0.059069325735992405,1540694,0.703587474216165,0.0,0.2,0.5
56,57,has_breast_pattern::striped,striped breast,a photo of a bird with striped breast.,True,oxford_aligned_source_to_target,5265,682,4583,0.1295346628679962,3125606,0.6699558421630878,1.0,0.8,0.4
57,58,has_breast_pattern::multi-colored,multi colored breast,a photo of a bird with multi colored breast.,True,oxford_aligned_source_to_target,5265,1118,4147,0.2123456790123457,4636346,0.5393318358897287,0.0,0.2,0.4
58,59,has_back_color::blue,blue back,a photo of a bird with blue back.,False,oxford_aligned_source_to_target,4530,249,4281,0.05496688741721854,1065969,0.9039643741984992,1.0,1.0,0.9
59,60,has_back_color::brown,brown back,a photo of a bird with brown back.,True,oxford_aligned_source_to_target,4530,1105,3425,0.24392935982339956,3784625,0.6876137001684447,0.0,0.4,0.5
60,61,has_back_color::iridescent,iridescent back,a photo of a bird with iridescent back.,False,oxford_aligned_source_to_target,4530,102,4428,0.022516556291390728,451656,0.6461798359813663,1.0,0.2,0.2
61,62,has_back_color::purple,purple back,a photo of a bird with purple back.,False,oxford_aligned_source_to_target,4530,17,4513,0.0037527593818984547,76721,0.6665580479920752,0.0,0.2,0.2
62,63,has_back_color::rufous,rufous back,a photo of a bird with rufous back.,False,oxford_aligned_source_to_target,4530,57,4473,0.012582781456953643,254961,0.7102654915849875,0.0,0.0,0.0
63,64,has_back_color::grey,grey back,a photo of a bird with grey back.,True,oxford_aligned_source_to_target,4530,1427,3103,0.3150110375275938,4427981,0.6454749918755297,1.0,0.6,0.7
64,65,has_back_color::yellow,yellow back,a photo of a bird with yellow back.,True,oxford_aligned_source_to_target,4530,422,4108,0.09315673289183223,1733576,0.8884525397213621,0.0,0.4,0.4
65,66,has_back_color::olive,olive back,a photo of a bird with olive back.,False,oxford_aligned_source_to_target,4530,196,4334,0.04326710816777042,849464,0.6489621690854468,0.0,0.0,0.1
66,67,has_back_color::green,green back,a photo of a bird with green back.,False,oxford_aligned_source_to_target,4530,87,4443,0.019205298013245033,386541,0.8077176806600076,0.0,0.4,0.5
67,68,has_back_color::pink,pink back,a photo of a bird with pink back.,False,oxford_aligned_source_to_target,4530,20,4510,0.004415011037527594,90200,0.5551441241685144,0.0,0.0,0.0
68,69,has_back_color::orange,orange back,a photo of a bird with orange back.,False,oxford_aligned_source_to_target,4530,94,4436,0.02075055187637969,416984,0.7180970972507339,0.0,0.0,0.1
69,70,has_back_color::black,black back,a photo of a bird with black back.,True,oxford_aligned_source_to_target,4530,1663,2867,0.36710816777041944,4767821,0.6633081443284049,1.0,1.0,1.0
70,71,has_back_color::white,white back,a photo of a bird with white back.,True,oxford_aligned_source_to_target,4530,893,3637,0.19713024282560707,3247841,0.6168975020636787,0.0,0.8,0.7
71,72,has_back_color::red,red back,a photo of a bird with red back.,False,oxford_aligned_source_to_target,4530,103,4427,0.022737306843267108,455981,0.8454957553055938,0.0,0.0,0.0
72,73,has_back_color::buff,buff back,a photo of a bird with buff back.,False,oxford_aligned_source_to_target,4530,841,3689,0.1856512141280353,3102449,0.6048357281618489,0.0,0.4,0.3
73,74,has_tail_shape::forked_tail,forked tail,a photo of a bird with forked tail.,True,oxford_aligned_source_to_target,4586,198,4388,0.043174880069777585,868824,0.4714234413413994,1.0,0.6,0.3
74,75,has_tail_shape::rounded_tail,rounded tail,a photo of a bird with rounded tail.,True,oxford_aligned_source_to_target,4586,652,3934,0.14217182730047973,2564968,0.5350454664541624,0.0,0.0,0.0
75,76,has_tail_shape::notched_tail,notched tail,a photo of a bird with notched tail.,True,oxford_aligned_source_to_target,4586,1715,2871,0.373964238988225,4923765,0.557261973307012,0.0,0.4,0.3
76,77,has_tail_shape::fan-shaped_tail,fan shaped tail,a photo of a bird with fan shaped tail.,True,oxford_aligned_source_to_target,4586,436,4150,0.09507195813344962,1809400,0.48553608931137393,0.0,0.0,0.1
77,78,has_tail_shape::pointed_tail,pointed tail,a photo of a bird with pointed tail.,True,oxford_aligned_source_to_target,4586,1048,3538,0.2285215874400349,3707824,0.4827517433405685,0.0,0.2,0.2
78,79,has_tail_shape::squared_tail,squared tail,a photo of a bird with squared tail.,True,oxford_aligned_source_to_target,4586,537,4049,0.11709550806803315,2174313,0.4671827377199143,1.0,0.2,0.2
79,80,has_upper_tail_color::blue,blue upper tail,a photo of a bird with blue upper tail.,False,oxford_aligned_source_to_target,3855,214,3641,0.05551232166018158,779174,0.8722069781589221,1.0,0.6,0.8
80,81,has_upper_tail_color::brown,brown upper tail,a photo of a bird with brown upper tail.,False,oxford_aligned_source_to_target,3855,828,3027,0.21478599221789882,2506356,0.6738525971569881,1.0,0.6,0.5
81,82,has_upper_tail_color::iridescent,iridescent upper tail,a photo of a bird with iridescent upper tail.,False,oxford_aligned_source_to_target,3855,63,3792,0.01634241245136187,238896,0.6503876163686291,0.0,0.2,0.2
82,83,has_upper_tail_color::purple,purple upper tail,a photo of a bird with purple upper tail.,False,oxford_aligned_source_to_target,3855,16,3839,0.004150453955901427,61424,0.5717716202135973,0.0,0.0,0.0
83,84,has_upper_tail_color::rufous,rufous upper tail,a photo of a bird with rufous upper tail.,False,oxford_aligned_source_to_target,3855,40,3815,0.010376134889753566,152600,0.6966120576671035,0.0,0.0,0.0
84,85,has_upper_tail_color::grey,grey upper tail,a photo of a bird with grey upper tail.,False,oxford_aligned_source_to_target,3855,1070,2785,0.2775616083009079,2979950,0.5794785147401802,0.0,0.2,0.2
85,86,has_upper_tail_color::yellow,yellow upper tail,a photo of a bird with yellow upper tail.,False,oxford_aligned_source_to_target,3855,258,3597,0.0669260700389105,928026,0.8436175279571908,0.0,0.2,0.3
86,87,has_upper_tail_color::olive,olive upper tail,a photo of a bird with olive upper tail.,False,oxford_aligned_source_to_target,3855,131,3724,0.03398184176394293,487844,0.6792581234984955,1.0,0.4,0.3
87,88,has_upper_tail_color::green,green upper tail,a photo of a bird with green upper tail.,False,oxford_aligned_source_to_target,3855,46,3809,0.011932555123216601,175214,0.7697615487346902,0.0,0.0,0.1
88,89,has_upper_tail_color::pink,pink upper tail,a photo of a bird with pink upper tail.,False,oxford_aligned_source_to_target,3855,29,3826,0.007522697795071336,110954,0.5082827117544207,0.0,0.0,0.0
89,90,has_upper_tail_color::orange,orange upper tail,a photo of a bird with orange upper tail.,False,oxford_aligned_source_to_target,3855,87,3768,0.022568093385214007,327816,0.6770017326793079,0.0,0.0,0.1
90,91,has_upper_tail_color::black,black upper tail,a photo of a bird with black upper tail.,False,oxford_aligned_source_to_target,3855,1480,2375,0.383916990920882,3515000,0.6064924608819345,0.0,0.8,0.7
91,92,has_upper_tail_color::white,white upper tail,a photo of a bird with white upper tail.,False,oxford_aligned_source_to_target,3855,730,3125,0.1893644617380026,2281250,0.5716786849315069,0.0,0.2,0.1
92,93,has_upper_tail_color::red,red upper tail,a photo of a bird with red upper tail.,False,oxford_aligned_source_to_target,3855,83,3772,0.02153047989623865,313076,0.7699919508362186,0.0,0.0,0.0
93,94,has_upper_tail_color::buff,buff upper tail,a photo of a bird with buff upper tail.,False,oxford_aligned_source_to_target,3855,631,3224,0.16368352788586252,2034344,0.5797057921374162,0.0,0.4,0.2
94,95,has_head_pattern::spotted,spotted head,a photo of a bird with spotted head.,False,oxford_aligned_source_to_target,5592,159,5433,0.028433476394849784,863847,0.6212523745524381,0.0,0.0,0.0
95,96,has_head_pattern::malar,malar head,a photo of a bird with malar head.,False,oxford_aligned_source_to_target,5592,558,5034,0.09978540772532189,2808972,0.49315390114248203,0.0,0.2,0.1
96,97,has_head_pattern::crested,crested head,a photo of a bird with crested head.,True,oxford_aligned_source_to_target,5592,227,5365,0.040593705293276106,1217855,0.5411998965394074,0.0,0.2,0.2
97,98,has_head_pattern::masked,masked head,a photo of a bird with masked head.,True,oxford_aligned_source_to_target,5592,252,5340,0.045064377682403435,1345680,0.47370697342607454,0.0,0.0,0.0
98,99,has_head_pattern::unique_pattern,unique pattern head,a photo of a bird with unique pattern head.,False,oxford_aligned_source_to_target,5592,185,5407,0.0330829756795422,1000295,0.4750508599963011,0.0,0.0,0.0
99,100,has_head_pattern::eyebrow,eyebrow head,a photo of a bird with eyebrow head.,False,oxford_aligned_source_to_target,5592,708,4884,0.12660944206008584,3457872,0.5674955579616596,0.0,0.0,0.1
100,101,has_head_pattern::eyering,eyering head,a photo of a bird with eyering head.,True,oxford_aligned_source_to_target,5592,926,4666,0.1655937052932761,4320716,0.5339337276506949,0.0,0.2,0.2
101,102,has_head_pattern::plain,plain head,a photo of a bird with plain head.,True,oxford_aligned_source_to_target,5592,1537,4055,0.2748569384835479,6232535,0.5173522491249548,1.0,0.2,0.4
102,103,has_head_pattern::eyeline,eyeline head,a photo of a bird with eyeline head.,True,oxford_aligned_source_to_target,5592,670,4922,0.1198140200286123,3297740,0.5037299787126941,0.0,0.0,0.1
103,104,has_head_pattern::striped,striped head,a photo of a bird with striped head.,True,oxford_aligned_source_to_target,5592,392,5200,0.07010014306151645,2038400,0.6581510007849294,0.0,0.0,0.2
104,105,has_head_pattern::capped,capped head,a photo of a bird with capped head.,True,oxford_aligned_source_to_target,5592,668,4924,0.11945636623748211,3289232,0.483589330275274,0.0,0.0,0.2
105,106,has_breast_color::blue,blue breast,a photo of a bird with blue breast.,False,oxford_aligned_source_to_target,5317,178,5139,0.033477524920067704,914742,0.8616659123556151,1.0,0.4,0.4
106,107,has_breast_color::brown,brown breast,a photo of a bird with brown breast.,True,oxford_aligned_source_to_target,5317,639,4678,0.12018055294338913,2989242,0.6659725107569076,0.0,0.2,0.2
107,108,has_breast_color::iridescent,iridescent breast,a photo of a bird with iridescent breast.,False,oxford_aligned_source_to_target,5317,90,5227,0.016926838442730862,470430,0.6922007525030291,1.0,0.4,0.4
108,109,has_breast_color::purple,purple breast,a photo of a bird with purple breast.,False,oxford_aligned_source_to_target,5317,17,5300,0.003197291705849163,90100,0.6567813540510544,0.0,0.0,0.0
109,110,has_breast_color::rufous,rufous breast,a photo of a bird with rufous breast.,False,oxford_aligned_source_to_target,5317,77,5240,0.014481850667669738,403480,0.6735501140081293,0.0,0.0,0.1
