attribute_index,attribute_id,raw_attribute_name,attribute_phrase,attribute_prompt,clip_readable_subset,condition,visible,positive,negative,positive_prevalence,pair_count,ranking_accuracy,precision_at_1,precision_at_5,precision_at_10
251,252,has_primary_color::purple,purple primary,a photo of a bird with purple primary.,False,unaligned_source_to_target,5794,44,5750,0.0075940628236106315,253000,0.5089683794466403,0.0,0.0,0.0
252,253,has_primary_color::rufous,rufous primary,a photo of a bird with rufous primary.,False,unaligned_source_to_target,5794,107,5687,0.018467380048325856,608509,0.6219037023281496,0.0,0.0,0.0
253,254,has_primary_color::grey,grey primary,a photo of a bird with grey primary.,False,unaligned_source_to_target,5794,1728,4066,0.2982395581636175,7026048,0.45745460321364156,0.0,0.0,0.2
254,255,has_primary_color::yellow,yellow primary,a photo of a bird with yellow primary.,False,unaligned_source_to_target,5794,901,4893,0.1555056955471177,4408593,0.652399756566324,0.0,0.2,0.2
255,256,has_primary_color::olive,olive primary,a photo of a bird with olive primary.,False,unaligned_source_to_target,5794,248,5546,0.042802899551259925,1375408,0.5195345671975152,0.0,0.0,0.0
256,257,has_primary_color::green,green primary,a photo of a bird with green primary.,False,unaligned_source_to_target,5794,107,5687,0.018467380048325856,608509,0.5282008976038153,0.0,0.0,0.0
257,258,has_primary_color::pink,pink primary,a photo of a bird with pink primary.,False,unaligned_source_to_target,5794,45,5749,0.007766655160510874,258705,0.4490945285170368,0.0,0.0,0.0
258,259,has_primary_color::orange,orange primary,a photo of a bird with orange primary.,False,unaligned_source_to_target,5794,228,5566,0.03935105281325509,1269048,0.5306773266259432,0.0,0.2,0.1
259,260,has_primary_color::black,black primary,a photo of a bird with black primary.,False,unaligned_source_to_target,5794,2060,3734,0.35554021401449776,7692040,0.5177015460138013,0.0,0.2,0.5
260,261,has_primary_color::white,white primary,a photo of a bird with white primary.,False,unaligned_source_to_target,5794,1680,4114,0.2899551259924059,6911520,0.4830726092089728,0.0,0.0,0.0
261,262,has_primary_color::red,red primary,a photo of a bird with red primary.,False,unaligned_source_to_target,5794,232,5562,0.04004142216085606,1290384,0.7130590583888207,0.0,0.2,0.2
262,263,has_primary_color::buff,buff primary,a photo of a bird with buff primary.,False,unaligned_source_to_target,5794,1109,4685,0.19140490162236798,5195665,0.4466367635326758,0.0,0.2,0.2
263,264,has_leg_color::blue,blue leg,a photo of a bird with blue leg.,False,unaligned_source_to_target,4785,77,4708,0.016091954022988506,362516,0.29489732866963114,0.0,0.0,0.0
264,265,has_leg_color::brown,brown leg,a photo of a bird with brown leg.,False,unaligned_source_to_target,4785,446,4339,0.09320794148380356,1935194,0.47852902603046515,1.0,0.2,0.2
265,266,has_leg_color::iridescent,iridescent leg,a photo of a bird with iridescent leg.,False,unaligned_source_to_target,4785,22,4763,0.004597701149425287,104786,0.44111808829423776,0.0,0.0,0.0
266,267,has_leg_color::purple,purple leg,a photo of a bird with purple leg.,False,unaligned_source_to_target,4785,23,4762,0.004806687565308255,109526,0.3937512554096744,0.0,0.0,0.0
267,268,has_leg_color::rufous,rufous leg,a photo of a bird with rufous leg.,False,unaligned_source_to_target,4785,66,4719,0.013793103448275862,311454,0.532813834466727,0.0,0.0,0.1
268,269,has_leg_color::grey,grey leg,a photo of a bird with grey leg.,False,unaligned_source_to_target,4785,1467,3318,0.3065830721003135,4867506,0.5089168867999341,0.0,0.2,0.3
269,270,has_leg_color::yellow,yellow leg,a photo of a bird with yellow leg.,False,unaligned_source_to_target,4785,107,4678,0.022361546499477535,500546,0.5021916067654122,0.0,0.2,0.1
270,271,has_leg_color::olive,olive leg,a photo of a bird with olive leg.,False,unaligned_source_to_target,4785,29,4756,0.006060606060606061,137924,0.570872364490589,0.0,0.0,0.0
271,272,has_leg_color::green,green leg,a photo of a bird with green leg.,False,unaligned_source_to_target,4785,7,4778,0.0014629049111807733,33446,0.5313041918316092,0.0,0.0,0.0
272,273,has_leg_color::pink,pink leg,a photo of a bird with pink leg.,False,unaligned_source_to_target,4785,147,4638,0.030721003134796237,681786,0.4608381515607537,0.0,0.0,0.0
273,274,has_leg_color::orange,orange leg,a photo of a bird with orange leg.,False,unaligned_source_to_target,4785,478,4307,0.09989550679205851,2058746,0.5078198087573698,1.0,0.2,0.1
274,275,has_leg_color::black,black leg,a photo of a bird with black leg.,False,unaligned_source_to_target,4785,1423,3362,0.2973876698014629,4784126,0.5034793188975374,1.0,0.2,0.1
275,276,has_leg_color::white,white leg,a photo of a bird with white leg.,False,unaligned_source_to_target,4785,191,4594,0.039916405433646815,877454,0.4852733020762342,0.0,0.0,0.0
276,277,has_leg_color::red,red leg,a photo of a bird with red leg.,False,unaligned_source_to_target,4785,167,4618,0.03490073145245559,771206,0.6067120847088845,0.0,0.2,0.1
277,278,has_leg_color::buff,buff leg,a photo of a bird with buff leg.,False,unaligned_source_to_target,4785,957,3828,0.2,3663396,0.4937465127985072,0.0,0.2,0.3
278,279,has_bill_color::blue,blue bill,a photo of a bird with blue bill.,True,unaligned_source_to_target,5672,151,5521,0.02662200282087447,833671,0.29811160517758206,0.0,0.0,0.0
279,280,has_bill_color::brown,brown bill,a photo of a bird with brown bill.,True,unaligned_source_to_target,5672,488,5184,0.08603667136812412,2529792,0.47753214493523577,0.0,0.0,0.0
280,281,has_bill_color::iridescent,iridescent bill,a photo of a bird with iridescent bill.,False,unaligned_source_to_target,5672,53,5619,0.009344146685472496,297807,0.5275833005940088,0.0,0.0,0.0
281,282,has_bill_color::purple,purple bill,a photo of a bird with purple bill.,False,unaligned_source_to_target,5672,17,5655,0.002997179125528914,96135,0.4275654028189525,0.0,0.0,0.0
282,283,has_bill_color::rufous,rufous bill,a photo of a bird with rufous bill.,False,unaligned_source_to_target,5672,81,5591,0.014280677009873061,452871,0.6758061346387824,0.0,0.0,0.1
283,284,has_bill_color::grey,grey bill,a photo of a bird with grey bill.,True,unaligned_source_to_target,5672,1583,4089,0.27909026798307474,6472887,0.4744250903808455,1.0,0.4,0.5
284,285,has_bill_color::yellow,yellow bill,a photo of a bird with yellow bill.,True,unaligned_source_to_target,5672,336,5336,0.05923836389280677,1792896,0.4827449556471764,0.0,0.0,0.0
285,286,has_bill_color::olive,olive bill,a photo of a bird with olive bill.,False,unaligned_source_to_target,5672,34,5638,0.005994358251057828,191692,0.588871731736327,0.0,0.0,0.0
286,287,has_bill_color::green,green bill,a photo of a bird with green bill.,False,unaligned_source_to_target,5672,14,5658,0.002468265162200282,79212,0.5441473514114024,0.0,0.0,0.0
287,288,has_bill_color::pink,pink bill,a photo of a bird with pink bill.,False,unaligned_source_to_target,5672,53,5619,0.009344146685472496,297807,0.47433740644108435,0.0,0.0,0.0
288,289,has_bill_color::orange,orange bill,a photo of a bird with orange bill.,True,unaligned_source_to_target,5672,392,5280,0.0691114245416079,2069760,0.5102069805194805,0.0,0.0,0.1
289,290,has_bill_color::black,black bill,a photo of a bird with black bill.,True,unaligned_source_to_target,5672,2575,3097,0.453984485190409,7974775,0.4899573969171544,0.0,0.6,0.3
290,291,has_bill_color::white,white bill,a photo of a bird with white bill.,True,unaligned_source_to_target,5672,319,5353,0.05624118476727786,1707607,0.5122818072308207,0.0,0.0,0.0
291,292,has_bill_color::red,red bill,a photo of a bird with red bill.,True,unaligned_source_to_target,5672,202,5470,0.03561354019746121,1104940,0.646340072764132,0.0,0.0,0.0
292,293,has_bill_color::buff,buff bill,a photo of a bird with buff bill.,False,unaligned_source_to_target,5672,823,4849,0.145098730606488,3990727,0.47542289913592184,1.0,0.4,0.4
293,294,has_crown_color::blue,blue crown,a photo of a bird with blue crown.,False,unaligned_source_to_target,5527,317,5210,0.057354803690971595,1651570,0.3418341335819856,0.0,0.0,0.0
294,295,has_crown_color::brown,brown crown,a photo of a bird with brown crown.,True,unaligned_source_to_target,5527,1078,4449,0.19504251854532295,4796022,0.44096232252479245,1.0,0.6,0.5
295,296,has_crown_color::iridescent,iridescent crown,a photo of a bird with iridescent crown.,False,unaligned_source_to_target,5527,129,5398,0.02333996743260358,696342,0.4160541802734863,0.0,0.0,0.0
296,297,has_crown_color::purple,purple crown,a photo of a bird with purple crown.,False,unaligned_source_to_target,5527,36,5491,0.006513479283517279,197676,0.4849045913515045,0.0,0.0,0.0
297,298,has_crown_color::rufous,rufous crown,a photo of a bird with rufous crown.,False,unaligned_source_to_target,5527,97,5430,0.017550208069477113,526710,0.7140058096485732,0.0,0.0,0.2
298,299,has_crown_color::grey,grey crown,a photo of a bird with grey crown.,True,unaligned_source_to_target,5527,1246,4281,0.22543875520173692,5334126,0.43863221453711443,1.0,0.4,0.3
299,300,has_crown_color::yellow,yellow crown,a photo of a bird with yellow crown.,True,unaligned_source_to_target,5527,407,5120,0.07363850189976479,2083840,0.6289815916769042,0.0,0.0,0.0
300,301,has_crown_color::olive,olive crown,a photo of a bird with olive crown.,False,unaligned_source_to_target,5527,142,5385,0.02569205717387371,764670,0.6160565995789034,0.0,0.0,0.1
301,302,has_crown_color::green,green crown,a photo of a bird with green crown.,False,unaligned_source_to_target,5527,66,5461,0.011941378686448345,360426,0.3834129613290939,0.0,0.0,0.0
302,303,has_crown_color::pink,pink crown,a photo of a bird with pink crown.,False,unaligned_source_to_target,5527,36,5491,0.006513479283517279,197676,0.5038345575588337,0.0,0.0,0.0
303,304,has_crown_color::orange,orange crown,a photo of a bird with orange crown.,False,unaligned_source_to_target,5527,153,5374,0.027682286954948433,822222,0.5887667807477786,0.0,0.0,0.0
304,305,has_crown_color::black,black crown,a photo of a bird with black crown.,True,unaligned_source_to_target,5527,1855,3672,0.33562511308123755,6811560,0.47471225387429605,0.0,0.0,0.2
305,306,has_crown_color::white,white crown,a photo of a bird with white crown.,True,unaligned_source_to_target,5527,712,4815,0.12882214582956397,3428280,0.44131196985077065,0.0,0.0,0.1
306,307,has_crown_color::red,red crown,a photo of a bird with red crown.,True,unaligned_source_to_target,5527,297,5230,0.05373620408901755,1553310,0.7614288197462193,0.0,0.2,0.1
307,308,has_crown_color::buff,buff crown,a photo of a bird with buff crown.,False,unaligned_source_to_target,5527,718,4809,0.12990772571015016,3452862,0.4560442902149,0.0,0.0,0.1
308,309,has_wing_pattern::solid,solid wing,a photo of a bird with solid wing.,True,unaligned_source_to_target,5175,1650,3525,0.3188405797101449,5816250,0.511887556415216,1.0,0.4,0.4
309,310,has_wing_pattern::spotted,spotted wing,a photo of a bird with spotted wing.,True,unaligned_source_to_target,5175,430,4745,0.08309178743961353,2040350,0.4295027813855466,0.0,0.0,0.0
310,311,has_wing_pattern::striped,striped wing,a photo of a bird with striped wing.,True,unaligned_source_to_target,5175,1303,3872,0.25178743961352656,5045216,0.44268709208882234,0.0,0.0,0.0
311,312,has_wing_pattern::multi-colored,multi colored wing,a photo of a bird with multi colored wing.,True,unaligned_source_to_target,5175,1792,3383,0.346280193236715,6062336,0.5303612336894556,1.0,0.4,0.2
0,1,has_bill_shape::curved_(up_or_down),curved up or down bill,a photo of a bird with curved up or down bill.,False,oxford_aligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.5031086835743125,0.0,0.0,0.0
1,2,has_bill_shape::dagger,dagger bill,a photo of a bird with dagger bill.,True,oxford_aligned_source_to_target,5670,786,4884,0.13862433862433862,3838824,0.5040843237408122,0.0,0.0,0.0
2,3,has_bill_shape::hooked,hooked bill,a photo of a bird with hooked bill.,True,oxford_aligned_source_to_target,5670,95,5575,0.01675485008818342,529625,0.5388841161198962,0.0,0.0,0.0
3,4,has_bill_shape::needle,needle bill,a photo of a bird with needle bill.,True,oxford_aligned_source_to_target,5670,149,5521,0.026278659611992945,822629,0.4377550511834618,0.0,0.0,0.0
4,5,has_bill_shape::hooked_seabird,hooked seabird bill,a photo of a bird with hooked seabird bill.,False,oxford_aligned_source_to_target,5670,373,5297,0.06578483245149912,1975781,0.7891985498392787,0.0,0.4,0.3
5,6,has_bill_shape::spatulate,spatulate bill,a photo of a bird with spatulate bill.,False,oxford_aligned_source_to_target,5670,224,5446,0.03950617283950617,1219904,0.5290850755469283,0.0,0.0,0.0
6,7,has_bill_shape::all-purpose,all purpose bill,a photo of a bird with all purpose bill.,False,oxford_aligned_source_to_target,5670,2337,3333,0.4121693121693122,7789221,0.47501560168853857,0.0,0.2,0.1
7,8,has_bill_shape::cone,cone bill,a photo of a bird with cone bill.,True,oxford_aligned_source_to_target,5670,1468,4202,0.2589065255731922,6168536,0.47298532423252454,0.0,0.2,0.3
8,9,has_bill_shape::specialized,specialized bill,a photo of a bird with specialized bill.,False,oxford_aligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.5627103300336528,0.0,0.2,0.1
9,10,has_wing_color::blue,blue wing,a photo of a bird with blue wing.,True,oxford_aligned_source_to_target,5349,296,5053,0.05533744625163582,1495688,0.8028144907226641,1.0,0.6,0.5
10,11,has_wing_color::brown,brown wing,a photo of a bird with brown wing.,True,oxford_aligned_source_to_target,5349,1557,3792,0.29108244531688166,5904144,0.5757025912647117,0.0,0.2,0.2
11,12,has_wing_color::iridescent,iridescent wing,a photo of a bird with iridescent wing.,False,oxford_aligned_source_to_target,5349,112,5237,0.020938493176294634,586544,0.6382317439100903,0.0,0.2,0.1
12,13,has_wing_color::purple,purple wing,a photo of a bird with purple wing.,False,oxford_aligned_source_to_target,5349,26,5323,0.004860721630211255,138398,0.6095247041142213,0.0,0.0,0.0
13,14,has_wing_color::rufous,rufous wing,a photo of a bird with rufous wing.,False,oxford_aligned_source_to_target,5349,69,5280,0.012899607403252944,364320,0.569235836627141,0.0,0.0,0.0
14,15,has_wing_color::grey,grey wing,a photo of a bird with grey wing.,True,oxford_aligned_source_to_target,5349,1768,3581,0.3305290708543653,6331208,0.5137795188532741,0.0,0.2,0.2
15,16,has_wing_color::yellow,yellow wing,a photo of a bird with yellow wing.,True,oxford_aligned_source_to_target,5349,546,4803,0.10207515423443635,2622438,0.6502046950204352,0.0,0.6,0.4
16,17,has_wing_color::olive,olive wing,a photo of a bird with olive wing.,False,oxford_aligned_source_to_target,5349,210,5139,0.03925967470555244,1079190,0.6092476764981143,0.0,0.2,0.1
17,18,has_wing_color::green,green wing,a photo of a bird with green wing.,False,oxford_aligned_source_to_target,5349,95,5254,0.0177603290334642,499130,0.6356840903171519,0.0,0.2,0.2
18,19,has_wing_color::pink,pink wing,a photo of a bird with pink wing.,False,oxford_aligned_source_to_target,5349,25,5324,0.004673770798280052,133100,0.5086250939143501,0.0,0.0,0.0
19,20,has_wing_color::orange,orange wing,a photo of a bird with orange wing.,False,oxford_aligned_source_to_target,5349,144,5205,0.0269209197980931,749520,0.6367048244209628,0.0,0.4,0.2
20,21,has_wing_color::black,black wing,a photo of a bird with black wing.,True,oxford_aligned_source_to_target,5349,2461,2888,0.46008599738268835,7107368,0.529361502035634,0.0,0.4,0.5
21,22,has_wing_color::white,white wing,a photo of a bird with white wing.,True,oxford_aligned_source_to_target,5349,1510,3839,0.28229575621611513,5796890,0.5245729175471675,1.0,0.4,0.3
22,23,has_wing_color::red,red wing,a photo of a bird with red wing.,True,oxford_aligned_source_to_target,5349,122,5227,0.022808001495606654,637694,0.6006376098881282,0.0,0.4,0.2
23,24,has_wing_color::buff,buff wing,a photo of a bird with buff wing.,False,oxford_aligned_source_to_target,5349,1058,4291,0.19779398018321181,4539878,0.4697679100627814,1.0,0.4,0.2
24,25,has_upperparts_color::blue,blue upperparts,a photo of a bird with blue upperparts.,False,oxford_aligned_source_to_target,5050,301,4749,0.0596039603960396,1429449,0.82938810688594,1.0,0.6,0.7
25,26,has_upperparts_color::brown,brown upperparts,a photo of a bird with brown upperparts.,False,oxford_aligned_source_to_target,5050,1383,3667,0.2738613861386139,5071461,0.5942282707093676,0.0,0.4,0.3
26,27,has_upperparts_color::iridescent,iridescent upperparts,a photo of a bird with iridescent upperparts.,False,oxford_aligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.618584893645866,0.0,0.4,0.3
27,28,has_upperparts_color::purple,purple upperparts,a photo of a bird with purple upperparts.,False,oxford_aligned_source_to_target,5050,31,5019,0.006138613861386139,155589,0.5285784984799696,0.0,0.0,0.0
28,29,has_upperparts_color::rufous,rufous upperparts,a photo of a bird with rufous upperparts.,False,oxford_aligned_source_to_target,5050,70,4980,0.013861386138613862,348600,0.5405263912794033,0.0,0.2,0.1
29,30,has_upperparts_color::grey,grey upperparts,a photo of a bird with grey upperparts.,False,oxford_aligned_source_to_target,5050,1711,3339,0.33881188118811884,5713029,0.5608032096458814,1.0,0.4,0.4
30,31,has_upperparts_color::yellow,yellow upperparts,a photo of a bird with yellow upperparts.,False,oxford_aligned_source_to_target,5050,543,4507,0.10752475247524752,2447301,0.7296875210691288,1.0,0.4,0.4
31,32,has_upperparts_color::olive,olive upperparts,a photo of a bird with olive upperparts.,False,oxford_aligned_source_to_target,5050,223,4827,0.044158415841584156,1076421,0.6344905942934966,0.0,0.4,0.4
32,33,has_upperparts_color::green,green upperparts,a photo of a bird with green upperparts.,False,oxford_aligned_source_to_target,5050,108,4942,0.021386138613861388,533736,0.7119474796528621,1.0,0.6,0.5
33,34,has_upperparts_color::pink,pink upperparts,a photo of a bird with pink upperparts.,False,oxford_aligned_source_to_target,5050,28,5022,0.005544554455445544,140616,0.5298116857256642,0.0,0.0,0.0
34,35,has_upperparts_color::orange,orange upperparts,a photo of a bird with orange upperparts.,False,oxford_aligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.6849985415933469,0.0,0.0,0.2
35,36,has_upperparts_color::black,black upperparts,a photo of a bird with black upperparts.,False,oxford_aligned_source_to_target,5050,2273,2777,0.4500990099009901,6312121,0.56458011498829,0.0,0.2,0.6
36,37,has_upperparts_color::white,white upperparts,a photo of a bird with white upperparts.,False,oxford_aligned_source_to_target,5050,1349,3701,0.26712871287128714,4992649,0.5408593714479027,1.0,1.0,0.7
37,38,has_upperparts_color::red,red upperparts,a photo of a bird with red upperparts.,False,oxford_aligned_source_to_target,5050,126,4924,0.024950495049504952,620424,0.7199012288370533,0.0,0.2,0.2
38,39,has_upperparts_color::buff,buff upperparts,a photo of a bird with buff upperparts.,False,oxford_aligned_source_to_target,5050,997,4053,0.19742574257425743,4040841,0.48373717253413334,1.0,0.2,0.2
39,40,has_underparts_color::blue,blue underparts,a photo of a bird with blue underparts.,False,oxford_aligned_source_to_target,5234,174,5060,0.03324417271685136,880440,0.8239425741674617,0.0,0.8,0.5
40,41,has_underparts_color::brown,brown underparts,a photo of a bird with brown underparts.,False,oxford_aligned_source_to_target,5234,593,4641,0.11329766908674055,2752113,0.5737097277619051,0.0,0.2,0.1
41,42,has_underparts_color::iridescent,iridescent underparts,a photo of a bird with iridescent underparts.,False,oxford_aligned_source_to_target,5234,92,5142,0.01757737867787543,473064,0.6584986386619992,0.0,0.0,0.1
42,43,has_underparts_color::purple,purple underparts,a photo of a bird with purple underparts.,False,oxford_aligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.5988883557261676,0.0,0.0,0.0
43,44,has_underparts_color::rufous,rufous underparts,a photo of a bird with rufous underparts.,False,oxford_aligned_source_to_target,5234,88,5146,0.016813144822315627,452848,0.5748396813058686,0.0,0.0,0.0
44,45,has_underparts_color::grey,grey underparts,a photo of a bird with grey underparts.,False,oxford_aligned_source_to_target,5234,1081,4153,0.2065341994650363,4489393,0.591773097164806,1.0,0.8,0.8
45,46,has_underparts_color::yellow,yellow underparts,a photo of a bird with yellow underparts.,False,oxford_aligned_source_to_target,5234,866,4368,0.16545662972869699,3782688,0.7230088762276984,1.0,0.8,0.5
46,47,has_underparts_color::olive,olive underparts,a photo of a bird with olive underparts.,False,oxford_aligned_source_to_target,5234,132,5102,0.025219717233473445,673464,0.6849111459558344,0.0,0.0,0.1
47,48,has_underparts_color::green,green underparts,a photo of a bird with green underparts.,False,oxford_aligned_source_to_target,5234,81,5153,0.015475735575085976,417393,0.74416916431277,1.0,0.4,0.2
48,49,has_underparts_color::pink,pink underparts,a photo of a bird with pink underparts.,False,oxford_aligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.5935220729366603,0.0,0.0,0.0
49,50,has_underparts_color::orange,orange underparts,a photo of a bird with orange underparts.,False,oxford_aligned_source_to_target,5234,189,5045,0.03611004967520061,953505,0.7080214576745796,0.0,0.2,0.3
50,51,has_underparts_color::black,black underparts,a photo of a bird with black underparts.,False,oxford_aligned_source_to_target,5234,1024,4210,0.19564386702330913,4311040,0.6411879732036817,0.0,0.4,0.5
51,52,has_underparts_color::white,white underparts,a photo of a bird with white underparts.,False,oxford_aligned_source_to_target,5234,2267,2967,0.43312953763851736,6726189,0.5918428697141873,1.0,0.6,0.8
52,53,has_underparts_color::red,red underparts,a photo of a bird with red underparts.,False,oxford_aligned_source_to_target,5234,211,5023,0.04031333588077952,1059853,0.7357746781865032,1.0,0.2,0.2
53,54,has_underparts_color::buff,buff underparts,a photo of a bird with buff underparts.,False,oxford_aligned_source_to_target,5234,1053,4181,0.20118456247611768,4402593,0.4800518694324004,1.0,0.4,0.3
54,55,has_breast_pattern::solid,solid breast,a photo of a bird with solid breast.,True,oxford_aligned_source_to_target,5265,3154,2111,0.5990503323836657,6658094,0.527696590045139,1.0,0.8,0.8
55,56,has_breast_pattern::spotted,spotted breast,a photo of a bird with spotted breast.,True,oxford_aligned_source_to_target,5265,311,4954,0.059069325735992405,1540694,0.6239071483370481,1.0,0.6,0.5
56,57,has_breast_pattern::striped,striped breast,a photo of a bird with striped breast.,True,oxford_aligned_source_to_target,5265,682,4583,0.1295346628679962,3125606,0.5335715698011841,0.0,0.2,0.1
57,58,has_breast_pattern::multi-colored,multi colored breast,a photo of a bird with multi colored breast.,True,oxford_aligned_source_to_target,5265,1118,4147,0.2123456790123457,4636346,0.5125357339594586,0.0,0.2,0.3
58,59,has_back_color::blue,blue back,a photo of a bird with blue back.,False,oxford_aligned_source_to_target,4530,249,4281,0.05496688741721854,1065969,0.860214509052327,1.0,1.0,0.6
59,60,has_back_color::brown,brown back,a photo of a bird with brown back.,True,oxford_aligned_source_to_target,4530,1105,3425,0.24392935982339956,3784625,0.5902188459887043,0.0,0.4,0.2
60,61,has_back_color::iridescent,iridescent back,a photo of a bird with iridescent back.,False,oxford_aligned_source_to_target,4530,102,4428,0.022516556291390728,451656,0.6194891687478966,0.0,0.2,0.3
61,62,has_back_color::purple,purple back,a photo of a bird with purple back.,False,oxford_aligned_source_to_target,4530,17,4513,0.0037527593818984547,76721,0.6106932912761825,0.0,0.0,0.0
62,63,has_back_color::rufous,rufous back,a photo of a bird with rufous back.,False,oxford_aligned_source_to_target,4530,57,4473,0.012582781456953643,254961,0.5428869513376555,0.0,0.0,0.0
63,64,has_back_color::grey,grey back,a photo of a bird with grey back.,True,oxford_aligned_source_to_target,4530,1427,3103,0.3150110375275938,4427981,0.5796492803379237,0.0,0.6,0.8
64,65,has_back_color::yellow,yellow back,a photo of a bird with yellow back.,True,oxford_aligned_source_to_target,4530,422,4108,0.09315673289183223,1733576,0.7715790943114118,0.0,0.2,0.5
65,66,has_back_color::olive,olive back,a photo of a bird with olive back.,False,oxford_aligned_source_to_target,4530,196,4334,0.04326710816777042,849464,0.6132090353446409,0.0,0.2,0.1
66,67,has_back_color::green,green back,a photo of a bird with green back.,False,oxford_aligned_source_to_target,4530,87,4443,0.019205298013245033,386541,0.6648169275704259,0.0,0.0,0.3
67,68,has_back_color::pink,pink back,a photo of a bird with pink back.,False,oxford_aligned_source_to_target,4530,20,4510,0.004415011037527594,90200,0.5818292682926829,0.0,0.0,0.0
68,69,has_back_color::orange,orange back,a photo of a bird with orange back.,False,oxford_aligned_source_to_target,4530,94,4436,0.02075055187637969,416984,0.6336981754695624,1.0,0.4,0.2
69,70,has_back_color::black,black back,a photo of a bird with black back.,True,oxford_aligned_source_to_target,4530,1663,2867,0.36710816777041944,4767821,0.6105268003979176,1.0,0.8,0.8
70,71,has_back_color::white,white back,a photo of a bird with white back.,True,oxford_aligned_source_to_target,4530,893,3637,0.19713024282560707,3247841,0.5913928668306114,1.0,0.6,0.6
71,72,has_back_color::red,red back,a photo of a bird with red back.,False,oxford_aligned_source_to_target,4530,103,4427,0.022737306843267108,455981,0.7676328618955615,0.0,0.2,0.2
72,73,has_back_color::buff,buff back,a photo of a bird with buff back.,False,oxford_aligned_source_to_target,4530,841,3689,0.1856512141280353,3102449,0.44423260462943953,0.0,0.4,0.3
73,74,has_tail_shape::forked_tail,forked tail,a photo of a bird with forked tail.,True,oxford_aligned_source_to_target,4586,198,4388,0.043174880069777585,868824,0.5178148854083221,0.0,0.0,0.0
74,75,has_tail_shape::rounded_tail,rounded tail,a photo of a bird with rounded tail.,True,oxford_aligned_source_to_target,4586,652,3934,0.14217182730047973,2564968,0.5154857682435025,0.0,0.0,0.1
75,76,has_tail_shape::notched_tail,notched tail,a photo of a bird with notched tail.,True,oxford_aligned_source_to_target,4586,1715,2871,0.373964238988225,4923765,0.4995869014869719,0.0,0.2,0.4
76,77,has_tail_shape::fan-shaped_tail,fan shaped tail,a photo of a bird with fan shaped tail.,True,oxford_aligned_source_to_target,4586,436,4150,0.09507195813344962,1809400,0.5285011606057256,0.0,0.0,0.0
77,78,has_tail_shape::pointed_tail,pointed tail,a photo of a bird with pointed tail.,True,oxford_aligned_source_to_target,4586,1048,3538,0.2285215874400349,3707824,0.49059407889910633,0.0,0.4,0.3
78,79,has_tail_shape::squared_tail,squared tail,a photo of a bird with squared tail.,True,oxford_aligned_source_to_target,4586,537,4049,0.11709550806803315,2174313,0.5114447643922471,0.0,0.0,0.0
79,80,has_upper_tail_color::blue,blue upper tail,a photo of a bird with blue upper tail.,False,oxford_aligned_source_to_target,3855,214,3641,0.05551232166018158,779174,0.8263520086655869,1.0,1.0,1.0
80,81,has_upper_tail_color::brown,brown upper tail,a photo of a bird with brown upper tail.,False,oxford_aligned_source_to_target,3855,828,3027,0.21478599221789882,2506356,0.5780804881668845,0.0,0.6,0.4
81,82,has_upper_tail_color::iridescent,iridescent upper tail,a photo of a bird with iridescent upper tail.,False,oxford_aligned_source_to_target,3855,63,3792,0.01634241245136187,238896,0.6092148884870404,0.0,0.2,0.1
82,83,has_upper_tail_color::purple,purple upper tail,a photo of a bird with purple upper tail.,False,oxford_aligned_source_to_target,3855,16,3839,0.004150453955901427,61424,0.5163616827298776,0.0,0.0,0.0
83,84,has_upper_tail_color::rufous,rufous upper tail,a photo of a bird with rufous upper tail.,False,oxford_aligned_source_to_target,3855,40,3815,0.010376134889753566,152600,0.5272870249017038,0.0,0.0,0.0
84,85,has_upper_tail_color::grey,grey upper tail,a photo of a bird with grey upper tail.,False,oxford_aligned_source_to_target,3855,1070,2785,0.2775616083009079,2979950,0.5703599053675398,0.0,0.4,0.2
85,86,has_upper_tail_color::yellow,yellow upper tail,a photo of a bird with yellow upper tail.,False,oxford_aligned_source_to_target,3855,258,3597,0.0669260700389105,928026,0.7112866449862396,1.0,0.8,0.5
86,87,has_upper_tail_color::olive,olive upper tail,a photo of a bird with olive upper tail.,False,oxford_aligned_source_to_target,3855,131,3724,0.03398184176394293,487844,0.628657931633883,0.0,0.2,0.2
87,88,has_upper_tail_color::green,green upper tail,a photo of a bird with green upper tail.,False,oxford_aligned_source_to_target,3855,46,3809,0.011932555123216601,175214,0.6815836634058923,0.0,0.0,0.0
88,89,has_upper_tail_color::pink,pink upper tail,a photo of a bird with pink upper tail.,False,oxford_aligned_source_to_target,3855,29,3826,0.007522697795071336,110954,0.5296969915460461,0.0,0.0,0.0
89,90,has_upper_tail_color::orange,orange upper tail,a photo of a bird with orange upper tail.,False,oxford_aligned_source_to_target,3855,87,3768,0.022568093385214007,327816,0.6402250042706884,0.0,0.0,0.0
90,91,has_upper_tail_color::black,black upper tail,a photo of a bird with black upper tail.,False,oxford_aligned_source_to_target,3855,1480,2375,0.383916990920882,3515000,0.556542105263158,0.0,0.6,0.7
